Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Sub-Saharan Africa,SSF,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,25769.1553,28270.93744,29885.5061,31868.56305,37915.97093,41709.84663,45948.05011,50744.51158,50885.02549,58882.92561,65703.54699,79185.28745,80461.3057,86807.21791,89552.93575,94136.72751,93354.4068,93225.2859,98443.28911,103308.1087,109984.4185,117435.4536,131969.1496,135413.6394,140092.373,140168.3264,136689.6576,126135.9233,139389.8034,152476.5858,123872.51,125529.6298,125080.7134,115104.382,112748.4986,125439.987,130063.789,144149.055,139285.5822,128271.7891,136129.3027,138183.0968,136453.7801,155690.1238,169602.0894,153813.3174,181073.1005,191028.6551,201906.0202,215346.0188,227746.215,258892.3517,242469.374,255842.923,287855.833,276242.444,286755.733
Small states,SST,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9511.226376,14207.53169,17838.4429,10682.90931,16720.50437,17773.45486,16834.10069,20442.96837,21928.45869,22094.48408,28962.6923,35034.8103,36157.3569,43364.36812,39524.99668,41870.55124,47081.43875,54065.68781,53165.90337,52231.17586,51873.00924,45059.10772,41630.31754,34130.65798,35781.71873,35288.14766,34676.64368,37148.86692,37817.15342,40682.48636,42565.04505,43473.86292,46485.86216,49722.33698,48821.46254,48966.04733,52914.32416,55850.5075,60499.46444,58846.00767,59813.61354,67109.58425,66038.17392,69251.88132,63760.10284,68482.66252,78153.48524,76576.00123,78337.34119,72288.48059,74969.10027,69170.28375,65246.79788,71615.56783,62522.05277,61371.11455,64139.98509
Sao Tome and Principe,STP,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,11.001,11.001,11.001,7.334,11.001,11.001,11.001,11.001,14.668,14.668,14.668,11.001,11.001,14.668,18.335,18.335,29.336,29.336,33.003,33.003,40.337,44.004,47.671,55.005,51.338,55.005,51.338,51.338,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,47.671,51.338,58.672,66.006,73.34,77.007,84.341,84.341,84.341,91.675,99.009,102.676,113.677,113.677,113.677,113.677,121.011
Suriname,SUR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,432.706,429.039,495.045,531.715,594.054,773.737,1045.095,1290.784,1386.126,1452.132,1529.139,1606.146,1631.815,1987.514,1485.135,1917.841,1892.172,1796.83,2288.208,2189.199,2273.54,1936.176,1793.163,1294.451,1499.803,1573.143,1734.491,1734.491,1851.835,1829.833,1716.156,2002.182,2009.516,2016.85,2016.85,2035.185,2057.187,2079.189,2079.189,2097.524,2167.197,2328.545,1525.472,1499.803,1518.138,1554.808,1705.155,1723.49,1899.506,1965.512,2368.882,1756.493,2196.533,2031.518,2163.53,1639.149,1653.817
Slovak Republic,SVK,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7726.369,6637.27,7330.333,7825.378,6952.632,7275.328,7055.308,6178.895,4829.439,6695.942,7821.711,7289.996,7264.327,7799.709,7590.69,7814.377,8210.413,7378.004,8118.738,7906.052,7869.382,7664.03,7084.644,7909.719,8577.113
Slovenia,SVN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745.098,5768.191,6200.897,6758.281,7744.704,7931.721,7110.313,7444.01,6703.276,6978.301,6765.615,6893.96,6992.969,7124.981,7348.668,7216.656,8408.431,7256.993,7352.335,7330.333,7124.981,6714.277,6556.596,6479.589,6820.62
Sweden,SWE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,37696.76,37942.449,41110.737,44913.416,49863.866,52878.14,63149.407,59511.743,69111.949,78019.092,83354.577,76299.269,77421.371,79456.556,72448.919,72173.894,80296.299,79119.192,72687.274,76852.986,64128.496,62808.376,54407.279,49324.817,46394.884,49423.826,48822.438,46849.592,44543.049,42566.536,38375.155,38624.511,38532.836,38532.836,40799.042,41191.411,41283.086,39233.233,40344.334,38899.536,36952.359,37267.721,43208.261,41345.425,39933.63,38378.822,35925.599,34403.794,36490.317,32408.946,38250.477,38554.838,35368.215,32958.996,32412.613,27080.795,32126.587
Eswatini,SWZ,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.049,550.05,572.052,579.386,597.721,612.389,616.056,638.058,649.059,652.726,656.393,641.725,645.392,649.059,649.059,649.059,645.392,678.395,696.73,685.729,689.396,700.397,715.065,726.066,722.399,751.735,836.076
Sint Maarten (Dutch part),SXM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.73,715.065,733.4,,
Seychelles,SYC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,7.334,7.334,7.334,7.334,7.334,7.334,7.334,29.336,33.003,44.004,47.671,55.005,58.672,80.674,84.341,77.007,121.011,95.342,99.009,84.341,99.009,99.009,150.347,165.015,201.685,198.018,234.688,150.347,172.349,172.349,183.35,201.685,198.018,234.688,341.031,432.706,509.713,572.052,634.391,539.049,550.05,737.067,689.396,733.4,641.725,693.063,524.381,443.707,326.363,421.705,330.03,487.711,491.378,605.055
Syrian Arab Republic,SYR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2970.27,2786.92,2893.263,3263.63,4041.034,3329.636,4598.418,4305.058,5500.5,6574.931,5845.198,8030.73,6893.96,7102.979,8833.803,10278.601,12277.116,13028.851,13413.886,20806.558,19020.729,24532.23,22233.021,25195.957,29966.724,26519.744,28360.578,29101.312,30054.732,27440.161,28404.582,32130.254,31400.521,32775.646,32870.988,32441.949,33230.354,32625.299,34532.139,36061.278,34869.503,34334.121,22984.756,37660.09,34018.759,35463.557,38276.146,51382.004,52962.481,45225.111,39874.958,38048.792,29002.303,23582.477,19061.066,18760.372,19754.129
Turks and Caicos Islands,TCA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.336,29.336,33.003,40.337,44.004,47.671,47.671,55.005,58.672,66.006,69.673,73.34,99.009,102.676,102.676,121.011,143.013,165.015,172.349,179.683,183.35,183.35,183.35,187.017,198.018,205.352,216.353
Chad,TCD,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,55.005,51.338,84.341,91.675,99.009,106.343,84.341,117.344,124.678,161.348,124.678,150.347,121.011,161.348,150.347,183.35,183.35,198.018,194.351,201.685,209.019,209.019,205.352,205.352,216.353,179.683,187.017,198.018,66.006,102.676,377.701,385.035,407.037,403.37,407.037,421.705,436.373,451.041,462.042,476.71,487.711,502.379,509.713,744.401,748.068,766.403,792.072,854.411,927.751,942.419,997.424,821.408,850.744,876.413,902.082,902.082,916.75
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,55490.22348,60748.77685,59816.15737,63526.45463,73112.30671,83182.21549,96737.15645,102269.1865,119811.7379,145069.0501,202993.9534,234759.1047,259007.5917,289415.4146,305651.9961,329067.7439,372296.8168,405621.0614,441718.6579,444425.9776,445280.7276,431733.1236,433912.1858,452100.3853,446678.4089,463498.2748,484841.3455,506345.8283,552311.5686,573207.0879,562491.531,617083.8051,676268.5355,739662.2925,744749.1968,817429.2131,887281.5414,965374.8748,917106.1311,937629.7911,1043765.28,1055105.373,1058629.897,1147818.671,1292624.834,1301884.009,1315473.911,1342529.037,1398340.777,1405022.051,1585423.783,1627528.277,1694847.063,1779070.719,1810588.584,1874731.748,1901269.827
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,594175.036,644675.4866,726113.1007,793987.8623,855763.1902,917786.0155,984582.7888,1078043.272,1157473.408,1246764.937,1370871.086,1468841.521,1596891.128,1724654.738,1834279.545,1941126.883,2006180.175,2095246.206,2244146.086,2246637.559,2282618.168,2290301.584,2309886.871,2304238.432,2248353.54,2275836.741,2293645.548,2075902.916,2042732.777,2028922.428,1937821.419,1910635.214,1100560.027,989338.8719,794975.197,777601.2359,731415.957,699602.5209,690438.3577,663351.661,663344.1463,669611.397,668285.0543,678820.6484,689390.0585,676592.5431,702769.5826,707977.5156,725424.275,697998.782,696509.98,746087.82,741115.368,711394.333,724122.49,721991.963,770741.061
Togo,TGO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,66.006,91.675,88.008,106.343,132.012,132.012,179.683,198.018,194.351,242.022,275.025,315.362,341.031,344.698,311.695,311.695,322.696,462.042,355.699,1382.459,568.385,484.044,594.054,429.039,487.711,407.037,535.382,583.053,605.055,641.725,575.719,649.059,660.06,689.396,689.396,777.404,854.411,777.404,916.75,1235.779,1012.092,762.736,832.409,1063.43,997.424,938.752,821.408,913.083,1052.429,2196.533,2046.186,1866.503,1576.81,1620.814,1668.485,1815.165,2236.87
Thailand,THA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3303.967,3622.996,4404.067,4924.781,6838.955,6684.941,8544.11,10931.327,15570.082,12970.179,13604.57,17330.242,19739.461,22163.348,21682.971,21796.648,25815.68,28983.968,31737.885,32573.961,35742.249,32515.289,29589.023,33432.039,34638.482,33054.338,34231.445,38085.462,42661.878,51202.321,56959.511,61224.232,67139.103,75059.823,82580.84,98330.605,104916.537,105382.246,96497.105,96750.128,94399.581,90549.231,95059.641,102727.338,111370.457,113291.965,111198.108,106764.705,98477.285,104637.845,107278.085,107655.786,113288.298,116368.578,115954.207,115173.136,120086.916
Tajikistan,TJK,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2959.269,1800.497,656.393,671.061,630.724,630.724,968.088,1004.758,729.733,781.071,770.07,832.409,1078.098,916.75,1111.101,1521.805,1474.134,1598.812,1686.82,1455.799,1840.834,1840.834,2563.233,2533.897,2394.551
Turkmenistan,TKM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17352.244,8797.133,8819.135,8118.738,9427.857,9215.171,11818.741,12915.174,12346.789,11734.4,13252.538,14979.695,15357.396,15372.064,15009.031,15691.093,16215.474,15265.721,17000.212,17766.615,18591.69,19108.737,19996.151,20128.163,19985.15
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,176569.717,183250.991,189085.188,190152.285,204783.615,211310.875,222462.222,235872.441,258710.517,285395.276,315215.32,338658.451,362464.615,397642.146,432291.629,445470.827,471539.53,491623.689,527351.27,560673.299,595278.778,589770.944,591267.08,558139.402,551161.101,563232.865,595462.128,623070.971,634739.365,650379.12,643987.539,656734.031,697368.058,711636.355,721867.285,716209.104,733653.023,776116.883,831646.264,857326.265,833373.421,861979.688,865855.707,867751.546,851748.758,891906.075,902133.338,918172.796,961399.392,942686.691,967013.569,982645.99,1036990.93,1051325.233,1055138.913,1015128.276,988054.815
Timor-Leste,TLS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.348,161.348,176.016,176.016,179.683,183.35,201.685,227.354,234.688,245.689,293.36,443.707,513.38,502.379,495.045
Middle East & North Africa (IDA & IBRD countries),TMN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,57971.603,57106.191,57799.254,64399.854,71510.167,75983.907,90156.862,75118.495,92760.432,87564.293,89654.483,104883.534,107534.775,124076.612,138099.22,149287.237,178065.853,200155.861,197849.318,237940.629,226367.577,238696.031,254112.099,283272.083,292813.617,302630.176,299810.253,316869.137,347704.94,359325.663,341698.394,373080.58,391037.879,412790.523,428697.969,435569.927,427293.508,434055.456,489493.162,532089.034,528994.086,541593.898,514219.743,553188.952,577229.804,577097.792,581681.542,550339.693,605084.336,626187.921,622282.566,635296.749,671541.377,691222.166,707929.018,663547.317,668670.116
Tonga,TON,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,11.001,11.001,11.001,11.001,11.001,11.001,11.001,14.668,14.668,11.001,25.669,18.335,22.002,25.669,22.002,33.003,29.336,29.336,36.67,40.337,40.337,47.671,44.004,47.671,47.671,47.671,47.671,55.005,69.673,69.673,77.007,95.342,69.673,84.341,91.675,95.342,77.007,99.009,88.008,110.01,95.342,88.008,102.676,117.344,110.01,113.677,128.345,113.677,121.011,132.012,117.344,102.676,106.343,113.677,113.677,121.011,128.345
South Asia (IDA & IBRD),TSA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,34447.27633,37340.80353,42544.75169,47649.68182,48650.86423,53352.38752,59979.26161,58233.61022,72330.84542,73680.42464,78469.96397,82261.811,74832.469,78616.813,76915.325,80112.949,81385.398,87098.584,95705.033,105066.884,106416.34,113911.688,120493.953,127204.563,135400.308,149342.242,155385.458,164670.302,173005.393,191974.784,203111.463,210812.163,235516.742,237856.288,255468.889,275080.005,310129.191,312380.729,334294.721,357972.54,379651.844,376083.853,362138.252,361588.202,368603.173,373824.981,396989.42,419112.431,489786.522,544303.811,509867.014,511817.858,539041.666,567002.541,622938.959,714580.956,774708.755
Sub-Saharan Africa (IDA & IBRD countries),TSS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,25769.1553,28270.93744,29885.5061,31868.56305,37915.97093,41709.84663,45948.05011,50744.51158,50885.02549,58882.92561,65703.54699,79185.28745,80461.3057,86807.21791,89552.93575,94136.72751,93354.4068,93225.2859,98443.28911,103308.1087,109984.4185,117435.4536,131969.1496,135413.6394,140092.373,140168.3264,136689.6576,126135.9233,139389.8034,152476.5858,123872.51,125529.6298,125080.7134,115104.382,112748.4986,125439.987,130063.789,144149.055,139285.5822,128271.7891,136129.3027,138183.0968,136453.7801,155690.1238,169602.0894,153813.3174,181073.1005,191028.6551,201906.0202,215346.0188,227746.215,258892.3517,242469.374,255842.923,287855.833,276242.444,286755.733
Trinidad and Tobago,TTO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1019.426,2959.269,5526.169,-370.367,1617.147,2849.259,1301.785,1624.481,872.746,707.731,3355.305,2698.912,2959.269,3483.65,3278.298,2731.915,8166.409,7697.033,6376.913,7102.979,5757.19,6640.937,5148.468,1965.512,2896.93,3410.31,2786.92,2728.248,2915.265,2225.869,3556.99,3197.624,4858.775,4121.708,3274.631,3267.297,4316.059,2284.541,2541.231,3916.356,3854.017,3443.313,3567.991,4129.042,3333.303,4140.043,4151.044,5082.462,5177.804,5346.486,5496.833,5038.458,4481.074,5034.791,4554.414,5027.457,5705.852
Tunisia,TUN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1393.46,1452.132,1507.137,1653.817,2405.552,2082.856,2416.553,2475.225,3006.94,3215.959,3094.948,3670.667,3986.029,3997.03,4220.717,4422.402,4807.437,5639.846,6068.885,6912.295,7425.675,7568.688,7425.675,8643.119,8144.407,7972.058,8782.465,7223.99,8459.769,8122.405,8808.134,11257.69,9955.905,11338.364,9684.547,9009.819,9992.575,9904.567,10432.615,10315.271,11224.687,11521.714,11452.041,11668.394,12170.773,12321.12,12335.788,12233.112,11980.089,11562.051,11507.046,10780.98,10832.318,11397.036,11862.745,13582.568,13193.866
Turkiye,TUR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,4473.74,5720.52,8566.112,8353.426,10498.621,11536.382,13732.915,16362.154,18610.025,19743.128,21965.33,26255.72,30740.461,35764.251,36721.338,39346.91,43919.659,50718.277,49126.799,43655.635,45085.765,45078.431,47872.685,49071.794,49016.789,50985.968,53791.223,62034.639,58925.023,63200.745,61334.242,59240.385,63112.737,71543.17,69280.631,77293.026,81092.038,79331.878,75488.862,77091.341,81876.776,76009.576,79658.241,78114.434,77351.698,76258.932,75917.901,76464.284,74539.109,68074.188,70428.402,74524.441,76948.328,77465.375,79434.554,91535.654,99383.034
Tuvalu,TUV,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,11.001,11.001,11.001,11.001,7.334,11.001,11.001,11.001,7.334,7.334,11.001,11.001,11.001,11.001,11.001
Tanzania,TZA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,821.408,696.73,755.402,795.739,1030.427,1155.105,1338.455,1683.153,1569.476,1705.155,1672.152,2365.215,2031.518,3025.275,2152.529,2145.195,2658.575,1873.837,2079.189,1928.842,1727.157,1925.175,1965.512,1998.515,2178.198,2196.533,2137.861,2233.203,2185.532,1932.509,1881.171,2027.851,1947.177,1939.843,1785.829,2079.189,2082.856,2500.894,2046.186,1925.175,2027.851,2475.225,2867.594,3069.279,3296.633,4059.369,4349.062,3989.696,4169.379,3703.67,4481.074,5045.792,6182.562,7909.719,7763.039,9009.819,8045.398
Uganda,UGA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,385.035,374.034,399.703,407.037,454.708,561.051,674.728,740.734,905.749,1089.099,1349.456,1338.455,1298.118,1111.101,1118.435,1085.432,946.086,766.403,660.06,649.059,623.39,524.381,539.049,605.055,572.052,608.722,696.73,766.403,858.078,795.739,751.735,762.736,781.071,781.071,696.73,898.415,938.752,971.755,1111.101,1151.438,1254.114,1294.451,1305.452,1375.125,1459.466,1855.502,2222.202,2566.9,2596.236,2801.588,3248.962,3432.312,3201.291,3399.309,3707.337,4176.713,4437.07
Ukraine,UKR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119639.542,77590.053,59874.776,69951.692,52852.471,43846.319,43156.923,37410.734,29112.313,34334.121,41158.408,44711.731,46688.244,37183.38,38360.487,41411.431,39599.933,39493.59,38184.471,34759.493,32551.959,27601.509,29955.723,29490.014,33109.343
Upper middle income,UMC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,641086.3618,686176.489,752909.8772,804002.5642,875911.6911,928597.2248,1017431.868,1090034.066,1180023.827,1293168.635,1439370.079,1586094.366,1721749.441,1873847.677,2001583.121,2119514.274,2248052.219,2350310.287,2512873.459,2549314.295,2598643.781,2604350.454,2640329.244,2635299.427,2595980.937,2634987.344,2699260.369,2585499.789,2632296.129,2676462.049,2543425.235,2604619.509,2081762.369,2082316.082,1956434.919,1994456.56,2038668.714,2104475.685,2115645.926,2125479.873,2182538.175,2210718.486,2177621.201,2290150.493,2470565.026,2482706.111,2553607.143,2543017.581,2679900.326,2646027.901,2806097.754,2933417.295,3048004.882,3137682.284,3198276.411,3210850.683,3267378.065
Uruguay,URY,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3942.025,3802.679,3718.338,4030.033,4272.055,5203.473,5071.461,4569.082,4539.746,5287.814,5434.494,5485.832,5757.19,5441.828,5335.485,5573.84,5489.499,5243.81,5394.157,5922.205,5423.493,4998.121,4536.079,3611.995,3281.965,3138.952,3010.607,3355.305,4587.417,4602.085,3744.007,4305.058,4917.447,4217.05,3714.671,4290.39,5100.797,5159.469,5243.81,6292.572,4895.445,4517.744,4077.704,3956.693,5104.464,5276.813,6120.223,5489.499,7781.374,7411.007,5819.529,7124.981,8140.74,7055.308,6233.9,6233.9,6274.237
United States,USA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1282679.93,1298378.357,1335840.429,1360368.992,1395058.812,1465890.584,1530913.828,1590495.244,1690806.029,1783086.084,2039750.415,2099023.803,2271031.772,2401448.627,2301790.568,2236565.639,2301313.858,2444719.227,2494601.428,2422302.856,2218523.999,2037201.85,1930701.169,1928189.274,1959443.115,1963084.446,2046846.06,2097883.366,2181681.65,2174523.666,1993879.912,1961294.95,2006245.036,2047187.091,2076284.736,2076156.391,2134454.357,2188656.284,2236224.608,2267434.445,2318017.043,2327815.267,2304383.137,2376461.689,2428170.056,2446413.381,2394921.367,2377235.426,2242168.815,2152257.642,2166283.917,2091649.466,2041968.95,2073013.772,2077395.837,2132547.517,2127054.351
Uzbekistan,UZB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22101.009,24418.553,20403.188,19119.738,18624.693,19174.743,18954.723,19750.462,19695.457,19475.437,19163.742,20469.194,19083.068,14741.34,14682.668,13314.877,13025.184,12203.776,10315.271,9713.883,8624.784,8126.072,7649.362,7440.343,6560.263
St. Vincent and the Grenadines,VCT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,11.001,11.001,11.001,14.668,18.335,14.668,18.335,18.335,22.002,29.336,29.336,29.336,36.67,40.337,33.003,33.003,33.003,33.003,36.67,29.336,36.67,36.67,40.337,47.671,66.006,66.006,66.006,77.007,66.006,77.007,80.674,84.341,84.341,102.676,121.011,128.345,132.012,132.012,161.348,165.015,146.68,179.683,187.017,198.018,220.02,220.02,220.02,227.354,227.354,311.695,220.02,198.018,253.023,209.019,220.02,220.02,220.02
"Venezuela, RB",VEN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,14895.354,11551.05,8049.065,13124.193,11224.687,13571.567,10619.632,13050.853,13498.227,16068.794,17176.228,10663.636,13963.936,13384.55,31147.498,32174.258,26340.061,30040.064,35826.59,38829.863,49830.863,53409.855,53424.523,52320.756,48694.093,58165.954,59200.048,58451.98,61385.58,60780.525,68407.885,60479.831,73831.378,69302.633,63494.105,60014.122,46717.58,55547.716,77505.712,90604.236,84861.714,100761.826,125657.089,127787.616,87630.299,95650.028,98209.594,85760.129,102356.971,105096.22,113963.026,100926.841,115404.157,103765.099,104230.808,88965.087,76973.997
British Virgin Islands,VGB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,3.667,3.667,7.334,7.334,11.001,3.667,14.668,18.335,18.335,22.002,22.002,25.669,25.669,25.669,25.669,29.336,29.336,29.336,29.336,44.004,36.67,40.337,40.337,47.671,55.005,62.339,66.006,66.006,66.006,73.34,84.341,88.008,99.009,110.01,117.344,117.344,121.011,121.011,124.678,128.345,135.679,146.68,161.348,179.683,183.35,187.017,190.684,190.684,198.018,201.685,201.685,201.685,212.686,212.686,212.686
Virgin Islands (U.S.),VIR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,352.032,377.701,414.371,396.036,396.036,421.705,432.706,678.395,982.756,1026.76,20513.198,17377.913,17704.276,17359.578,9948.571,9266.509,2152.529,2277.207,2863.927,3292.966,3755.008,4158.378,4404.067,4818.438,5203.473,5595.842,5724.187,6406.249,7964.724,7385.338,9123.496,8045.398,8723.793,12119.435,13212.201,13197.533,15995.454,18412.007,19061.066,20252.841,23212.11,25584.659,28661.272,29526.684,33919.75,33886.747,32438.282,37388.732,40454.344,43376.943,49343.152,47216.292,44246.022,43490.62,46735.915,50963.966,52559.111
Vanuatu,VUT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,29.336,29.336,29.336,33.003,36.67,40.337,55.005,44.004,40.337,58.672,62.339,55.005,62.339,55.005,44.004,51.338,58.672,62.339,62.339,51.338,51.338,55.005,55.005,121.011,58.672,47.671,66.006,62.339,66.006,66.006,62.339,62.339,62.339,66.006,84.341,84.341,80.674,84.341,84.341,88.008,84.341,84.341,58.672,58.672,47.671,99.009,95.342,121.011,121.011,132.012,113.677,106.343,154.014,132.012,146.68
World,WLD,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3027083.005,3187271.055,3419634.302,3651507.757,3908631.194,4203674.79,4511466.263,4811085.71,5234732.884,5675663.47,6513785.96,6899197.33,7435837.134,7961240.92,7918219.912,7858302.546,8272483.057,8606648.766,8943422.91,9088136.534,8764803.684,8392350.043,8233017.904,8185731.482,8221406.949,8220213.6,8440047.686,8414443.11,8717698.684,8906872.59,8538309.426,8672691.598,8393694.068,8480146.377,8421410.647,8498541.666,8712396.076,8824714.832,8902854.581,9048196.355,9279051.913,9341401.726,9256119.876,9508540.901,9766774.906,9793999.091,9830410.678,9770320.486,9894084.669,9783729.394,9991202.309,9959589.279,10138352.48,10211222.92,10371781,10802058.96,10809209.64
Samoa,WSM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,14.668,18.335,18.335,22.002,25.669,29.336,25.669,25.669,29.336,29.336,29.336,36.67,36.67,36.67,33.003,58.672,47.671,80.674,106.343,95.342,99.009,102.676,113.677,113.677,113.677,113.677,113.677,113.677,113.677,121.011,102.676,106.343,110.01,110.01,113.677,117.344,124.678,128.345,132.012,135.679,143.013,146.68,146.68,154.014,150.347,161.348,165.015,172.349,179.683,187.017,187.017,201.685,198.018,198.018,209.019,234.688,245.689
Kosovo,XKX,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.816,1675.819,1598.812,1745.492,1624.481,1646.483,1587.811,1954.511,1914.174
"Yemen, Rep.",YEM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,58.672,73.34,69.673,80.674,99.009,102.676,99.009,102.676,128.345,135.679,168.682,216.353,253.023,319.029,341.031,575.719,700.397,836.076,916.75,1001.091,1155.105,1320.12,1840.834,2064.521,2255.205,2460.557,2574.234,2977.604,3083.947,3149.953,3351.638,8782.465,9552.535,8305.755,8665.121,9922.902,10124.587,10835.985,11602.388,13168.197,13945.601,15463.739,14987.029,16534.503,18111.313,19270.085,20582.871,20109.828,21158.59,22533.715,20102.494,17451.253,15328.06,21338.273,20769.888,9372.852,8104.07
South Africa,ZAF,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9075.825,10373.943,11100.009,11705.064,15298.724,15133.709,17231.233,18888.717,17311.907,19926.478,22900.415,32115.586,30703.791,32757.311,32632.633,37033.033,37715.095,37946.116,37025.699,35342.546,30645.119,35005.182,45811.831,48272.388,46875.261,46952.268,46981.604,41455.435,44917.083,52918.477,40648.695,41272.085,34781.495,23490.802,31851.562,34011.425,32001.909,44521.047,44623.723,30714.792,33329.363,25907.355,22467.709,39775.949,54282.601,27854.532,53123.829,59376.064,63285.086,77179.349,48268.721,62148.316,51308.664,51117.98,56684.486,60721.853,60424.826
